,User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,set_id
10069,shaohan,shoulder,0,13.553,0.19,-0.75,-0.15,2625,-4660,-9333,91.08,505.08,230,49
10070,shaohan,shoulder,0,13.697,0.21,-0.69,-0.09,6961,-6382,-11338,65.32,526.24,207,49
10071,shaohan,shoulder,0,13.834,0.21,-0.84,-0.09,5621,-5781,-6137,0.92,526.24,207,49
10072,shaohan,shoulder,0,13.94,0.3,-1.04,-0.14,2420,-4075,1283,18.4,597.08,132.48,49
10073,shaohan,shoulder,0,14.063,0.36,-1.13,-0.12,1369,-6166,3668,59.8,598,117.76,49
10074,shaohan,shoulder,0,14.174,0.35,-1.23,-0.13,-1213,-5661,6482,132.48,595.24,104.88,49
10075,shaohan,shoulder,0,14.305,0.32,-1.24,-0.13,-2741,-1851,23,192.28,571.32,107.64,49
10076,shaohan,shoulder,0,14.467,0.27,-1.16,-0.16,247,2624,-1141,186.76,563.04,117.76,49
10077,shaohan,shoulder,0,14.567,0.34,-1.29,-0.19,-510,5372,-6532,137.08,576.84,124.2,49
10078,shaohan,shoulder,7,14.682,0.41,-1.33,-0.16,-1843,8497,-4377,47.84,587.88,138,49
10079,shaohan,shoulder,0,14.799,0.38,-1.13,-0.18,-5894,4328,2498,-5.52,563.04,163.76,49
10080,shaohan,shoulder,0,14.937,0.29,-0.88,-0.17,-7180,6967,8700,4.6,526.24,207.92,49
10081,shaohan,shoulder,0,15.06,0.21,-0.8,-0.19,-6441,5548,9862,8.28,501.4,228.16,49
10082,shaohan,shoulder,0,15.165,0.27,-0.75,-0.2,-1909,4083,7041,22.08,454.48,268.64,49
10083,shaohan,shoulder,0,15.311,0.24,-0.82,-0.24,-767,-3347,-1364,21.16,445.28,276.92,49
10084,shaohan,shoulder,0,15.435,0.24,-0.75,-0.27,2627,-6713,-6447,41.4,444.36,275.08,49
10085,shaohan,shoulder,0,15.553,0.17,-0.73,-0.26,6863,-11185,-8988,61.64,481.16,247.48,49
10086,shaohan,shoulder,0,15.667,0.16,-0.78,-0.22,5058,-6257,-7356,71.76,532.68,199.64,49
10087,shaohan,shoulder,0,15.797,0.25,-0.93,-0.23,2275,-6703,-3024,68.08,562.12,169.28,49
10088,shaohan,shoulder,0,15.912,0.27,-1,-0.27,916,-7360,743,105.8,570.4,151.8,49
10089,shaohan,shoulder,0,16.058,0.24,-1.07,-0.25,2595,-6798,3312,155.48,573.16,130.64,49
10090,shaohan,shoulder,0,16.181,0.27,-1.19,-0.3,1665,-3259,6419,0.92,573.16,130.64,49
10091,shaohan,shoulder,0,16.304,0.19,-1.22,-0.27,-471,-250,-2212,256.68,552,86.48,49
10092,shaohan,shoulder,0,16.404,0.22,-1.22,-0.26,446,5847,-3774,216.2,568.56,94.76,49
10093,shaohan,shoulder,8,16.543,0.29,-1.27,-0.26,-822,5117,-4470,181.24,575,106.72,49
10094,shaohan,shoulder,0,16.661,0.3,-1.27,-0.25,-2976,1167,-2139,122.36,586.96,122.36,49
10095,shaohan,shoulder,0,16.782,0.26,-1.04,-0.19,-4736,4279,7033,99.36,572.24,147.2,49
10096,shaohan,shoulder,0,16.902,0.16,-0.8,-0.2,-5238,4843,11555,138,529.92,185.84,49
10097,shaohan,shoulder,0,17.037,0.07,-0.79,-0.25,272,7788,9266,175.72,483.92,217.12,49
10098,shaohan,shoulder,0,17.155,0.14,-0.87,-0.29,2076,-1620,1021,175.72,469.2,227.24,49
10099,shaohan,shoulder,0,17.302,0.16,-0.87,-0.26,-824,-5742,-5391,193.2,483,212.52,49
10100,shaohan,shoulder,0,17.418,0.12,-0.78,-0.22,3825,-6343,-12504,158.24,517.96,196.88,49
10101,shaohan,shoulder,0,17.543,0.13,-0.74,-0.19,2898,-4873,-7954,113.16,558.44,162.84,49
10102,shaohan,shoulder,0,17.683,0.19,-0.93,-0.23,1303,-7850,-3433,106.72,586.04,130.64,49
10103,shaohan,shoulder,0,17.775,0.24,-1.07,-0.28,584,-5029,864,133.4,586.96,120.52,49
10104,shaohan,shoulder,0,17.894,0.27,-1.08,-0.29,715,-298,3353,146.28,585.12,113.16,49
10105,shaohan,shoulder,0,18.04,0.3,-1.15,-0.32,2124,-1186,5087,187.68,574.08,103.04,49
10106,shaohan,shoulder,0,18.165,0.3,-1.22,-0.32,-1247,-1214,-1699,226.32,561.2,91.08,49
10107,shaohan,shoulder,0,18.27,0.3,-1.19,-0.33,1479,3218,-2995,210.68,571.32,92,49
10108,shaohan,shoulder,9,18.414,0.38,-1.27,-0.34,-729,7830,-4269,159.16,587.88,98.44,49
10109,shaohan,shoulder,0,18.519,0.35,-1.27,-0.25,-3034,8369,-1685,81.88,592.48,116.84,49
10110,shaohan,shoulder,0,18.638,0.3,-1.05,-0.21,-4854,5076,6984,52.44,575.92,151.8,49
10111,shaohan,shoulder,0,18.776,0.21,-0.79,-0.16,-3247,2783,12742,104.88,540.96,185.84,49
10112,shaohan,shoulder,0,18.897,0.17,-0.58,-0.21,-2892,9544,16079,178.48,486.68,212.52,49
10113,shaohan,shoulder,0,19.023,0.17,-0.74,-0.25,-254,-3094,-2694,179.4,477.48,219.88,49
10114,shaohan,shoulder,0,19.147,0.11,-0.86,-0.29,-667,-5893,-917,198.72,472.88,214.36,49
10115,shaohan,shoulder,0,19.27,0.19,-0.69,-0.23,701,-5708,-9007,200.56,490.36,201.48,49
10116,shaohan,shoulder,0,19.384,0.16,-0.72,-0.23,754,-6999,-9087,188.6,514.28,185.84,49
10117,shaohan,shoulder,0,19.524,0.09,-0.83,-0.23,1039,-4497,-3208,188.6,296.24,185.84,49
10118,shaohan,shoulder,0,19.663,0.1,-0.98,-0.31,1426,-7773,589,178.48,552.92,147.2,49
10119,shaohan,shoulder,0,19.778,0.12,-1.1,-0.32,3845,-6950,3550,226.32,550.16,116.84,49
10120,shaohan,shoulder,0,19.89,-0.02,-1.08,-0.26,4686,-6576,7014,294.4,546.48,58.88,49
10121,shaohan,shoulder,10,20.032,-0.05,-1.22,-0.27,-2269,-3072,1596,358.8,514.28,7.36,49
10122,shaohan,shoulder,0,20.145,-0.11,-1.13,-0.22,-562,-344,-105,367.08,504.16,5.52,49
10123,shaohan,shoulder,0,20.262,-0.13,-1.05,-0.2,-102,592,357,366.16,502.32,12.88,49
10124,shaohan,shoulder,0,20.374,-0.16,-1.03,-0.19,119,-727,884,371.68,499.56,11.96,49
10125,shaohan,shoulder,0,20.512,-0.18,-1.02,-0.18,-367,-713,-3,373.52,496.8,6.44,49
10126,shaohan,shoulder,0,20.635,-0.18,-1.01,-0.18,-340,-338,-198,374.44,497.72,8.28,49
10127,shaohan,shoulder,0,20.749,-0.18,-1.01,-0.19,56,-340,-638,373.52,497.72,3.68,49
10128,shaohan,shoulder,0,20.863,-0.18,-1,-0.19,-316,362,-202,373.52,500.48,4.6,49
10129,shaohan,shoulder,0,21.005,-0.17,-1,-0.2,-591,-367,-78,369.84,502.32,11.96,49
10130,shaohan,shoulder,0,21.125,-0.16,-1,-0.2,-130,142,183,368.92,501.4,11.04,49
10131,shaohan,shoulder,0,21.242,-0.17,-0.99,-0.21,-514,-516,508,368,498.64,11.96,49
10132,shaohan,shoulder,0,21.354,-0.17,-0.99,-0.21,-195,-171,380,372.6,495.88,11.04,49
10133,shaohan,shoulder,0,21.467,-0.18,-0.99,-0.21,-111,149,184,373.52,492.2,11.96,49
10134,shaohan,shoulder,0,21.587,-0.18,-0.99,-0.22,100,-13,47,372.6,492.2,13.8,49
10135,shaohan,shoulder,0,21.733,-0.19,-0.99,-0.22,-295,72,304,372.6,493.12,10.12,49
10136,shaohan,shoulder,0,21.822,-0.19,-0.99,-0.22,-285,28,40,375.36,493.12,12.88,49
10137,shaohan,shoulder,0,21.959,-0.19,-0.99,-0.21,-92,-75,-279,375.36,494.04,14.72,49
10138,shaohan,shoulder,0,22.076,-0.18,-0.99,-0.22,83,255,-155,372.6,494.04,14.72,49
10139,shaohan,shoulder,0,22.217,-0.18,-0.99,-0.22,54,-78,200,372.6,494.04,13.8,49
10140,shaohan,shoulder,0,22.333,-0.18,-0.98,-0.22,-183,-648,202,376.28,495.88,16.56,49
10141,shaohan,shoulder,0,22.448,-0.18,-0.99,-0.22,-2,-89,-66,374.44,495.88,10.12,49
10142,shaohan,shoulder,0,22.57,-0.18,-0.99,-0.22,-154,-4,83,374.44,493.12,11.04,49
10143,shaohan,shoulder,0,22.681,-0.18,-0.98,-0.22,-40,-710,-146,375.36,492.2,9.2,49
10144,shaohan,shoulder,0,22.813,-0.18,-0.99,-0.22,46,459,110,373.52,494.96,11.04,49
10145,shaohan,shoulder,0,22.933,-0.18,-0.99,-0.22,-19,-213,9,373.52,495.88,10.12,49
10146,shaohan,shoulder,0,23.023,-0.18,-0.99,-0.22,-12,116,-66,374.44,497.72,6.44,49
10147,shaohan,shoulder,0,23.144,-0.18,-0.99,-0.22,-42,-137,-73,370.76,495.88,6.44,49
10148,shaohan,shoulder,0,23.287,-0.18,-0.99,-0.22,-27,-177,-35,368.92,498.64,9.2,49
10149,shaohan,shoulder,0,23.406,-0.17,-0.98,-0.22,-115,155,136,371.68,497.72,8.28,49
10150,shaohan,shoulder,0,23.508,-0.17,-0.99,-0.22,78,-184,156,372.6,497.72,10.12,49
10151,shaohan,shoulder,0,23.647,-0.18,-0.99,-0.22,14,-9,167,373.52,495.88,6.44,49
10152,shaohan,shoulder,0,23.759,-0.18,-0.99,-0.22,-93,-42,25,375.36,499.56,6.44,49
10153,shaohan,shoulder,0,23.88,-0.18,-0.99,-0.22,-153,15,107,371.68,494.04,9.2,49
10154,shaohan,shoulder,0,23.995,-0.18,-0.99,-0.23,-16,-121,142,372.6,495.88,7.36,49
10155,shaohan,shoulder,0,24.105,-0.18,-0.99,-0.23,-15,30,27,374.44,495.88,8.28,49
10156,shaohan,shoulder,0,24.22,-0.17,-0.99,-0.23,25,162,-57,374.44,495.88,11.04,49
10157,shaohan,shoulder,0,24.335,-0.17,-0.99,-0.22,-80,71,234,371.68,497.72,10.12,49
10158,shaohan,shoulder,0,24.479,-0.18,-0.99,-0.23,-102,10,287,374.44,493.12,10.12,49
10159,shaohan,shoulder,0,24.569,-0.18,-0.99,-0.23,-28,-14,20,373.52,495.88,9.2,49
10160,shaohan,shoulder,0,24.732,-0.18,-0.98,-0.23,-121,220,255,373.52,492.2,11.96,49
10161,shaohan,shoulder,0,24.815,-0.18,-0.99,-0.23,42,-230,-46,373.52,494.96,13.8,49
10162,shaohan,shoulder,0,24.934,-0.18,-0.99,-0.23,12,-41,37,371.68,496.8,12.88,49
10163,shaohan,shoulder,0,25.055,-0.18,-0.99,-0.23,-85,-21,113,372.6,494.04,13.8,49
10165,shaohan,shoulder,0,0.134,-0.03,-1.01,-0.17,885,-957,-473,307.28,560.28,0.92,50
10166,shaohan,shoulder,0,0.258,-0.03,-1.03,-0.17,-2568,-1089,1163,309.12,560.28,6.44,50
10167,shaohan,shoulder,0,0.38,-0.03,-1.01,-0.2,-1983,-209,537,320.16,543.72,18.4,50
10168,shaohan,shoulder,0,0.524,-0.04,-1.03,-0.22,360,911,189,319.24,541.88,21.16,50
10169,shaohan,shoulder,0,0.605,-0.03,-1.03,-0.2,683,13,125,320.16,540.96,24.84,50
10170,shaohan,shoulder,0,0.733,-0.01,-1.26,-0.3,-521,4846,-4844,311.88,546.48,23,50
10171,shaohan,shoulder,0,0.853,0.18,-1.39,-0.24,-1501,16466,-7793,222.64,583.28,60.72,50
10172,shaohan,shoulder,0,0.979,0.21,-1.24,-0.21,-4545,12498,1673,108.56,593.4,115.92,50
10173,shaohan,shoulder,0,1.098,0.19,-0.93,-0.19,-8596,3334,10027,101.2,556.6,172.96,50
10174,shaohan,shoulder,0,1.244,0.12,-0.71,-0.22,-3159,8470,11215,140.76,480.24,230.92,50
10175,shaohan,shoulder,0,1.36,0.06,-0.73,-0.26,762,313,9318,159.16,464.6,240.12,50
10176,shaohan,shoulder,0,1.477,0.08,-0.8,-0.26,530,-9088,-3357,212.52,465.52,217.12,50
10177,shaohan,shoulder,0,1.624,0,-0.71,-0.2,2674,-10500,-10838,225.4,504.16,172.04,50
10178,shaohan,shoulder,0,1.746,0.02,-0.65,-0.17,3474,-4734,-12019,173.88,566.72,134.32,50
10179,shaohan,shoulder,0,1.852,0.07,-0.89,-0.12,-629,-3046,-5056,126.04,591.56,119.6,50
10180,shaohan,shoulder,0,1.991,0.19,-1.09,-0.19,425,-4499,2967,128.8,591.56,114.08,50
10181,shaohan,shoulder,0,2.115,0.24,-1.14,-0.24,982,-6824,7054,183.08,581.44,101.2,50
10182,shaohan,shoulder,0,2.228,0.19,-1.22,-0.34,115,-4941,4746,273.24,552,69,50
10183,shaohan,shoulder,0,2.348,0.1,-1.2,-0.28,821,1970,-805,306.36,540.04,48.76,50
10184,shaohan,shoulder,0,2.488,0.12,-1.23,-0.3,783,3591,-5627,283.36,550.16,55.2,50
10185,shaohan,shoulder,1,2.602,0.25,-1.35,-0.29,-599,5864,-9890,198.72,591.56,74.52,50
10186,shaohan,shoulder,0,2.717,0.29,-1.27,-0.24,-3697,4373,-1185,114.08,602.6,96.6,50
10187,shaohan,shoulder,0,2.837,0.25,-1.02,-0.21,-5853,3068,9034,127.88,572.24,141.68,50
10188,shaohan,shoulder,0,2.957,0.06,-0.79,-0.21,-3314,4235,13359,193.2,510.6,185.84,50
10189,shaohan,shoulder,0,3.098,0.03,-0.81,-0.23,660,9452,8331,200.56,469.2,218.04,50
10190,shaohan,shoulder,0,3.219,0.1,-0.88,-0.28,1863,3448,5395,195.04,457.24,229.08,50
10191,shaohan,shoulder,0,3.342,0.09,-0.88,-0.28,-1133,-4289,-3300,205.16,454.48,227.24,50
10192,shaohan,shoulder,0,3.463,0.03,-0.67,-0.22,2393,-7038,-14851,199.64,471.04,217.12,50
10193,shaohan,shoulder,0,3.581,0.12,-0.71,-0.23,4937,-9431,-10731,150.88,533.6,179.4,50
10194,shaohan,shoulder,0,3.727,0.11,-0.91,-0.23,4805,-9302,-3583,142.6,580.52,121.44,50
10195,shaohan,shoulder,0,3.855,0.12,-1.09,-0.23,3248,-3665,1844,166.52,598.92,76.36,50
10196,shaohan,shoulder,0,3.975,0.24,-1.16,-0.23,2952,1610,7621,213.44,597.08,46,50
10197,shaohan,shoulder,0,4.096,0.25,-1.29,-0.27,-2329,5903,3373,265.88,564.88,47.84,50
10198,shaohan,shoulder,0,4.218,0.22,-1.26,-0.22,-990,161,-3745,249.32,565.8,69,50
10199,shaohan,shoulder,2,4.338,0.26,-1.31,-0.24,-1795,-560,-7717,197.8,589.72,70.84,50
10200,shaohan,shoulder,0,4.454,0.29,-1.26,-0.25,-3535,1661,-2556,146.28,594.32,98.44,50
10201,shaohan,shoulder,0,4.577,0.25,-1.1,-0.27,-6246,-183,6135,139.84,584.2,115,50
10202,shaohan,shoulder,0,4.707,0.1,-0.91,-0.27,-3069,4439,12842,189.52,538.2,156.4,50
10203,shaohan,shoulder,0,4.829,-0.1,-0.78,-0.22,1308,14255,15696,246.56,473.8,189.52,50
10204,shaohan,shoulder,0,4.949,0.12,-0.85,-0.31,2765,-535,-1485,233.68,444.36,218.04,50
10205,shaohan,shoulder,0,5.096,0.18,-0.85,-0.34,-1244,-10616,-7465,230,463.68,206.08,50
10206,shaohan,shoulder,0,5.213,0.09,-0.76,-0.26,1713,-6219,-10829,235.52,500.48,173.88,50
10207,shaohan,shoulder,0,5.327,0.15,-0.8,-0.2,4017,-2956,-8942,192.28,557.52,136.16,50
10208,shaohan,shoulder,0,5.452,0.21,-0.92,-0.22,2036,-2324,-1298,149.96,594.32,107.64,50
10209,shaohan,shoulder,0,5.57,0.19,-1.06,-0.23,1219,-4423,3238,181.24,593.4,82.8,50
10210,shaohan,shoulder,0,5.702,0.08,-1.14,-0.17,6691,-2524,7877,237.36,589.72,44.16,50
10211,shaohan,shoulder,3,5.822,0.13,-1.35,-0.21,2450,-3601,4560,309.12,560.28,-6.44,50
10212,shaohan,shoulder,0,5.938,0.06,-1.29,-0.12,398,701,-1441,318.32,558.44,-12.88,50
10213,shaohan,shoulder,0,6.077,0.09,-1.31,-0.1,-3200,1907,-5173,280.6,576.84,10.12,50
10214,shaohan,shoulder,0,6.188,0.16,-1.34,-0.17,-5406,4922,-6437,250.24,589.72,24.84,50
10215,shaohan,shoulder,0,6.333,0.22,-1.2,-0.2,-5564,4331,801,181.24,593.4,78.2,50
10216,shaohan,shoulder,0,6.458,0.16,-0.98,-0.22,-5891,1220,9019,182.16,558.44,131.56,50
10217,shaohan,shoulder,0,6.564,0.02,-0.8,-0.26,-234,4677,12061,241.04,500.48,167.44,50
10218,shaohan,shoulder,0,6.709,0,-0.68,-0.28,4608,13342,12018,270.48,452.64,189.52,50
10219,shaohan,shoulder,0,6.834,0.02,-0.78,-0.29,-747,-2049,-2561,251.16,448.04,207,50
10220,shaohan,shoulder,0,6.95,-0.03,-0.63,-0.22,-1392,-8888,-12515,258.52,466.44,193.2,50
10221,shaohan,shoulder,0,7.089,-0.04,-0.65,-0.21,1688,-8604,-11473,221.72,523.48,160.08,50
10222,shaohan,shoulder,0,7.188,0.06,-0.8,-0.24,3116,-2833,-3366,190.44,563.04,128.8,50
10223,shaohan,shoulder,0,7.327,0.12,-1.09,-0.33,670,-5920,1870,211.6,572.24,102.12,50
10224,shaohan,shoulder,0,7.449,0.12,-1.13,-0.33,1247,-687,2913,244.72,558.44,91.08,50
10225,shaohan,shoulder,0,7.578,0.17,-1.18,-0.33,3718,-3314,6013,290.72,546.48,60.72,50
10226,shaohan,shoulder,0,7.695,0.07,-1.19,-0.31,-948,1578,-575,310.04,533.6,47.84,50
10227,shaohan,shoulder,0,7.815,0.11,-1.24,-0.33,-6,1536,-5292,296.24,540.04,56.12,50
10228,shaohan,shoulder,4,7.94,0.15,-1.4,-0.3,-2225,4373,-9648,231.84,577.76,70.84,50
10229,shaohan,shoulder,0,8.053,0.21,-1.26,-0.27,-4629,4117,-716,149.04,592.48,105.8,50
10230,shaohan,shoulder,0,8.213,0.07,-0.95,-0.27,-2943,1964,8818,143.52,566.72,148.12,50
10231,shaohan,shoulder,0,8.306,0.15,-0.71,-0.27,-1992,6307,13487,202.4,517.96,175.72,50
10232,shaohan,shoulder,0,8.421,0.13,-0.62,-0.21,3249,17652,13690,232.76,471.96,202.4,50
10233,shaohan,shoulder,0,8.56,0.02,-0.79,-0.25,-713,-2052,-2430,222.64,470.12,207.92,50
10234,shaohan,shoulder,0,8.677,0.1,-0.78,-0.27,-2258,-9145,-4555,240.12,470.12,200.56,50
10235,shaohan,shoulder,0,8.798,0.02,-0.66,-0.21,433,-7013,-11715,234.6,504.16,168.36,50
10236,shaohan,shoulder,0,8.934,0,-0.73,-0.19,1688,-7564,-7169,206.08,549.24,133.4,50
10237,shaohan,shoulder,0,9.063,0.07,-1.02,-0.28,1064,-6097,346,219.88,564.88,113.16,50
10238,shaohan,shoulder,0,9.184,-0.02,-1.11,-0.32,4298,-5553,4111,243.8,561.2,93.84,50
10239,shaohan,shoulder,0,9.307,0.05,-1.28,-0.3,7844,-3520,4479,303.6,554.76,33.12,50
10240,shaohan,shoulder,0,9.421,0.09,-1.3,-0.23,-342,4795,-3848,328.44,548.32,-7.36,50
10241,shaohan,shoulder,0,9.544,0.09,-1.21,-0.22,-842,1732,-4137,287.04,572.24,7.36,50
10242,shaohan,shoulder,0,9.684,0.2,-1.32,-0.2,-3004,3799,-6173,236.44,594.32,27.6,50
10243,shaohan,shoulder,5,9.798,0.26,-1.33,-0.25,-4181,2496,-3628,175.72,603.52,65.32,50
10244,shaohan,shoulder,0,9.916,0.2,-1.12,-0.23,-4340,912,4170,156.4,591.56,107.64,50
10245,shaohan,shoulder,0,10.037,0.16,-0.87,-0.23,-2346,3158,11281,0.92,8.28,107.64,50
10246,shaohan,shoulder,0,10.175,0.09,-0.76,-0.25,138,11179,13460,257.6,496.8,161.92,50
10247,shaohan,shoulder,0,10.287,0.2,-0.82,-0.3,3824,7013,6498,261.28,466.44,193.2,50
10248,shaohan,shoulder,0,10.428,0.08,-0.87,-0.28,-475,-3468,-2299,260.36,470.12,184.92,50
10249,shaohan,shoulder,0,10.534,0.08,-0.68,-0.2,-2052,-6527,-11339,264.04,482.08,167.44,50
10250,shaohan,shoulder,0,10.674,0.08,-0.7,-0.21,208,-6451,-11613,221.72,521.64,157.32,50
10251,shaohan,shoulder,0,10.788,0.07,-0.82,-0.24,2676,-5579,-5708,296.24,521.64,157.32,50
10252,shaohan,shoulder,0,10.929,0.16,-1.07,-0.32,3709,-3840,1210,176.64,582.36,106.72,50
10253,shaohan,shoulder,0,11.043,0.19,-1.13,-0.32,3374,-3546,1476,212.52,593.4,69.92,50
10254,shaohan,shoulder,0,11.182,0.24,-1.21,-0.31,3362,-2835,1716,296.24,593.4,69.92,50
10255,shaohan,shoulder,0,11.297,0.21,-1.18,-0.26,-514,2576,-584,251.16,589.72,14.72,50
10256,shaohan,shoulder,0,11.419,0.27,-1.24,-0.27,-2173,5192,-4427,225.4,595.24,32.2,50
10257,shaohan,shoulder,6,11.551,0.38,-1.33,-0.3,-3888,6488,-4136,154.56,606.28,71.76,50
10258,shaohan,shoulder,0,11.677,0.35,-1.19,-0.26,-5191,1362,2859,124.2,592.48,112.24,50
10259,shaohan,shoulder,0,11.792,0.22,-0.96,-0.22,-2550,2442,10397,163.76,559.36,146.28,50
10260,shaohan,shoulder,0,11.907,0.08,-0.79,-0.23,-921,4943,13800,229.08,506,168.36,50
10261,shaohan,shoulder,0,12.055,0.08,-0.67,-0.28,5737,8156,11871,259.44,458.16,193.2,50
10262,shaohan,shoulder,0,12.182,0.01,-0.81,-0.3,-354,-2540,-1145,254.84,460,193.2,50
10263,shaohan,shoulder,0,12.296,0.08,-0.8,-0.32,-3361,-6257,-5238,268.64,462.76,182.16,50
10264,shaohan,shoulder,0,12.414,0.01,-0.68,-0.27,-1696,-5693,-14543,261.28,480.24,171.12,50
10265,shaohan,shoulder,0,12.552,0.05,-0.77,-0.25,3243,-6264,-10493,199.64,536.36,153.64,50
10266,shaohan,shoulder,0,12.664,0.15,-0.9,-0.27,3415,-3005,-1060,162.84,578.68,121.44,50
10267,shaohan,shoulder,0,12.809,0.12,-1.07,-0.26,1836,-6512,4614,196.88,590.64,86.48,50
10268,shaohan,shoulder,0,12.923,0.05,-1.2,-0.29,3746,-3987,7118,266.8,574.08,46,50
10269,shaohan,shoulder,0,13.046,0.07,-1.27,-0.34,-1542,3983,520,319.24,544.64,21.16,50
10270,shaohan,shoulder,0,13.159,0.07,-1.16,-0.29,-34,1018,-2504,299,548.32,42.32,50
10271,shaohan,shoulder,0,13.298,0.12,-1.28,-0.33,-3831,-2758,-7178,264.96,570.4,44.16,50
10272,shaohan,shoulder,7,13.416,0.21,-1.3,-0.35,-1854,8599,-8814,172.04,596.16,81.88,50
10273,shaohan,shoulder,0,13.534,0.25,-1.17,-0.27,-4069,8277,1759,92.92,597.08,120.52,50
10274,shaohan,shoulder,0,13.658,0.24,-0.88,-0.23,-4891,3137,8767,100.28,584.2,143.52,50
10275,shaohan,shoulder,0,13.773,0.17,-0.77,-0.2,-2141,5531,13076,143.52,534.52,181.24,50
10276,shaohan,shoulder,0,13.912,0.16,-0.72,-0.29,2150,2027,6065,198.72,486.68,206.08,50
10277,shaohan,shoulder,0,14.03,0.19,-0.79,-0.34,-957,-3663,-2422,207.92,482.08,202.4,50
10278,shaohan,shoulder,0,14.151,0.23,-0.66,-0.33,380,-11665,-11389,211.6,494.96,190.44,50
10279,shaohan,shoulder,0,14.273,0.18,-0.72,-0.28,3810,-9186,-8944,196.88,542.8,149.96,50
10280,shaohan,shoulder,0,14.413,0.12,-0.87,-0.25,3351,-2403,-3187,176.64,586.04,103.04,50
10281,shaohan,shoulder,0,14.53,0.16,-1.06,-0.28,716,-1669,3964,190.44,597.08,77.28,50
10282,shaohan,shoulder,0,14.671,0.15,-1.11,-0.3,2220,-3061,8165,254.84,569.48,57.96,50
10283,shaohan,shoulder,0,14.798,0.08,-1.28,-0.36,1930,-4839,6252,333.04,536.36,10.12,50
10284,shaohan,shoulder,0,14.921,-0.02,-1.23,-0.28,-786,578,-1750,349.6,526.24,3.68,50
10285,shaohan,shoulder,0,15.046,0.01,-1.25,-0.29,-1874,1384,-5085,349.6,526.24,296.24,50
10286,shaohan,shoulder,8,15.157,0.08,-1.41,-0.36,-3416,4922,-8206,280.6,586.04,68.08,50
10287,shaohan,shoulder,0,15.274,0.1,-1.23,-0.31,-4288,8053,-273,192.28,590.64,88.32,50
10288,shaohan,shoulder,0,15.4,0.11,-0.92,-0.26,-1988,4700,9880,161.92,567.64,134.32,50
10289,shaohan,shoulder,0,15.522,0.04,-0.75,-0.19,2835,2096,11932,221.72,527.16,155.48,50
10290,shaohan,shoulder,0,15.643,-0.04,-0.7,-0.21,5854,6677,10798,280.6,483,159.16,50
10291,shaohan,shoulder,0,15.782,0.02,-0.81,-0.26,-1175,-763,-2351,297.16,471.96,155.48,50
10292,shaohan,shoulder,0,15.905,0.04,-0.71,-0.21,-2138,-8971,-8559,295.32,483.92,147.2,50
10293,shaohan,shoulder,0,16.025,0.01,-0.73,-0.21,-797,-10077,-11231,272.32,526.24,119.6,50
10294,shaohan,shoulder,0,16.146,0.04,-0.87,-0.2,2783,-3619,-4795,236.44,565.8,94.76,50
10295,shaohan,shoulder,0,16.287,0.05,-1.07,-0.24,921,-4491,1026,240.12,583.28,62.56,50
10296,shaohan,shoulder,0,16.399,-0.04,-1.08,-0.26,3048,-862,4909,282.44,572.24,28.52,50
10297,shaohan,shoulder,0,16.547,0.05,-1.33,-0.34,3269,-2244,6627,345,538.2,-14.72,50
10298,shaohan,shoulder,0,16.642,-0.02,-1.29,-0.24,-698,1635,-2198,349.6,531.76,-4.6,50
10299,shaohan,shoulder,0,16.768,-0.01,-1.24,-0.24,-349,2467,-5354,328.44,543.72,-3.68,50
10300,shaohan,shoulder,9,16.888,0.12,-1.36,-0.31,-4118,5612,-7463,276,574.08,19.32,50
10301,shaohan,shoulder,0,17.034,0.17,-1.27,-0.28,-6448,6601,-3380,192.28,593.4,76.36,50
10302,shaohan,shoulder,0,17.181,0.16,-1.02,-0.24,-4195,8626,7477,146.28,568.56,142.6,50
10303,shaohan,shoulder,0,17.275,0.12,-0.77,-0.23,-1007,5059,13910,170.2,524.4,181.24,50
10304,shaohan,shoulder,0,17.395,0.48,-0.63,-0.14,2825,20831,15489,204.24,463.68,217.12,50
10305,shaohan,shoulder,0,17.512,0.2,-0.77,-0.23,-1032,-4504,-1091,205.16,462.76,220.8,50
10306,shaohan,shoulder,0,17.669,0.14,-0.77,-0.29,-1296,-11510,-4193,262.2,460.92,191.36,50
10307,shaohan,shoulder,0,17.77,0.07,-0.64,-0.22,332,-7701,-10851,270.48,494.96,151.8,50
10308,shaohan,shoulder,0,17.907,0,-0.67,-0.22,-1119,-7214,-8640,240.12,541.88,124.2,50
10309,shaohan,shoulder,0,18.03,-0.06,-0.95,-0.28,942,-7323,-742,238.28,559.36,100.28,50
10310,shaohan,shoulder,0,18.154,-0.02,-1.12,-0.35,5063,-5294,3606,281.52,556.6,60.72,50
10311,shaohan,shoulder,10,18.268,0.05,-1.29,-0.4,5919,-3939,7086,351.44,532.68,-9.2,50
10312,shaohan,shoulder,0,18.415,-0.06,-1.18,-0.29,-349,-531,780,365.24,519.8,-19.32,50
10313,shaohan,shoulder,0,18.512,-0.11,-1.07,-0.22,483,698,288,367.08,517.96,-21.16,50
10314,shaohan,shoulder,0,18.649,-0.12,-1.06,-0.18,529,1512,-951,368,517.96,-21.16,50
